locus_name,chrom,start,end,gene_density_score,regulatory_score,repeat_score,complexity_score,total_score
locus_B,chr1,62500,63500,0,0,0,0,0
locus_B,chr1,62700,63700,0,0,0,0,0
locus_B,chr1,62900,63900,0,0,0,0,0
locus_B,chr1,63100,64100,0,0,0,0,0
locus_B,chr1,63300,64300,0,0,0,0,0
locus_B,chr1,63500,64500,0,0,0,0,0
locus_B,chr1,63700,64700,0,0,0,0,0
locus_B,chr1,63900,64900,0,0,0,0,0
locus_B,chr1,64100,65100,0,0,0,0,0
locus_B,chr1,64300,65300,0,0,0,0,0
locus_B,chr1,64500,65500,0,0,0,0,0
locus_B,chr1,64700,65700,0,0,0,0,0
locus_B,chr1,64900,65900,0,0,0,0,0
locus_B,chr1,65100,66100,0,0,0,0,0
locus_B,chr1,65300,66300,0,0,0,0,0
locus_B,chr1,65500,66500,0,0,0,0,0
locus_B,chr1,65700,66700,0,0,0,0,0
locus_B,chr1,65900,66900,0,0,0,0,0
locus_B,chr1,66100,67100,0,0,0,0,0
locus_B,chr1,66300,67300,0,0,0,0,0
locus_B,chr1,66500,67500,0,0,0,0,0
locus_B,chr1,66700,67700,0,0,0,0,0
locus_B,chr1,66900,67900,0,0,0,0,0
locus_B,chr1,67100,68100,0,0,0,0,0
locus_B,chr1,67300,68300,0,0,0,0,0
locus_B,chr1,67500,68500,0,0,0,0,0
locus_B,chr1,67700,68700,0,0,0,0,0
locus_B,chr1,67900,68900,0,0,0,0,0
locus_B,chr1,68100,69100,0,0,0,0,0
locus_B,chr1,68300,69300,0,0,0,0,0
locus_B,chr1,68500,69500,0,0,0,0,0
locus_B,chr1,68700,69700,0,0,0,0,0
locus_B,chr1,68900,69900,0,0,0,0,0
locus_B,chr1,69100,70100,0,0,0,0,0
locus_B,chr1,69300,70300,0,0,0,0,0
locus_B,chr1,69500,70500,0,0,0,0,0
locus_B,chr1,69700,70700,0,0,0,0,0
locus_B,chr1,69900,70900,0,0,0,0,0
locus_B,chr1,70100,71100,0,0,0,0,0
locus_B,chr1,70300,71300,0,0,0,0,0
locus_B,chr1,70500,71500,0,0,0,0,0
locus_B,chr1,70700,71700,0,0,0,0,0
locus_B,chr1,70900,71900,0,0,0,0,0
locus_B,chr1,71100,72100,0,0,0,0,0
locus_B,chr1,71300,72300,0,0,0,0,0
locus_B,chr1,71500,72500,0,0,0,0,0
locus_B,chr1,71700,72700,0,0,0,0,0
locus_B,chr1,71900,72900,0,0,0,0,0
locus_B,chr1,72100,73100,0,0,0,0,0
locus_B,chr1,72300,73300,0,0,0,0,0
locus_B,chr1,72500,73500,0,0,0,0,0
locus_B,chr1,72700,73700,0,0,0,0,0
locus_B,chr1,72900,73900,0,0,0,0,0
locus_B,chr1,73100,74100,0,0,0,0,0
locus_B,chr1,73300,74300,0,0,0,0,0
locus_B,chr1,73500,74500,0,0,0,0,0
locus_B,chr1,73700,74700,0,0,0,0,0
locus_B,chr1,73900,74900,0,0,0,0,0
locus_B,chr1,74100,75100,0,0,0,0,0
locus_B,chr1,74300,75300,0,0,0,0,0
locus_B,chr1,74500,75500,0,0,0,0,0
locus_B,chr1,74700,75700,0,0,0,0,0
locus_B,chr1,74900,75900,0,0,0,0,0
locus_B,chr1,75100,76100,0,0,0,0,0
locus_B,chr1,75300,76300,0,0,0,0,0
locus_B,chr1,75500,76500,0,0,0,0,0
locus_B,chr1,75700,76700,0,0,0,0,0
locus_B,chr1,75900,76900,0,0,0,0,0
locus_B,chr1,76100,77100,0,0,0,0,0
locus_B,chr1,76300,77300,0,0,0,0,0
locus_B,chr1,76500,77500,0,0,0,0,0
locus_B,chr1,76700,77700,0,0,0,0,0
locus_B,chr1,76900,77900,0,0,0,0,0
locus_B,chr1,77100,78100,0,0,0,0,0
locus_B,chr1,77300,78300,0,0,0,0,0
locus_B,chr1,77500,78500,0,0,0,0,0
locus_B,chr1,77700,78700,0,0,0,0,0
locus_B,chr1,77900,78900,0,0,0,0,0
locus_B,chr1,78100,79100,0,0,0,0,0
locus_B,chr1,78300,79300,0,0,0,0,0
locus_B,chr1,78500,79500,0,0,0,0,0
locus_B,chr1,78700,79700,0,0,0,0,0
locus_B,chr1,78900,79900,0,0,0,0,0
locus_B,chr1,79100,80100,0,0,0,0,0
locus_B,chr1,79300,80300,0,0,0,0,0
locus_B,chr1,79500,80500,0,0,0,0,0
locus_B,chr1,79700,80700,0,0,0,0,0
locus_B,chr1,79900,80900,0,0,0,0,0
locus_B,chr1,80100,81100,0,0,0,0,0
locus_B,chr1,80300,81300,0,0,0,0,0
locus_B,chr1,80500,81500,0,0,0,0,0
locus_B,chr1,80700,81700,0,0,0,0,0
locus_B,chr1,80900,81900,0,0,0,0,0
locus_B,chr1,81100,82100,0,0,0,0,0
locus_B,chr1,81300,82300,0,0,0,0,0
locus_B,chr1,81500,82500,0,0,0,0,0
locus_B,chr1,81700,82700,0,0,0,0,0
locus_B,chr1,81900,82900,0,0,0,0,0
locus_B,chr1,82100,83100,0,0,0,0,0
locus_B,chr1,82300,83300,0,0,0,0,0
locus_B,chr1,82500,83500,0,0,0,0,0
locus_B,chr1,82700,83700,0,0,0,0,0
locus_B,chr1,82900,83900,0,0,0,0,0
locus_B,chr1,83100,84100,0,0,0,0,0
locus_B,chr1,83300,84300,0,0,0,0,0
locus_B,chr1,83500,84500,0,0,0,0,0
locus_B,chr1,83700,84700,0,0,0,0,0
locus_B,chr1,83900,84900,0,0,0,0,0
locus_B,chr1,84100,85100,0,0,0,0,0
locus_B,chr1,84300,85300,0,0,0,0,0
locus_B,chr1,84500,85500,0,0,0,0,0
locus_B,chr1,84700,85700,0,0,0,0,0
locus_B,chr1,84900,85900,0,0,0,0,0
locus_B,chr1,85100,86100,0,0,0,0,0
locus_B,chr1,85300,86300,0,0,0,0,0
locus_B,chr1,85500,86500,0,0,0,0,0
locus_B,chr1,85700,86700,0,0,0,0,0
locus_B,chr1,85900,86900,0,0,0,0,0
locus_B,chr1,86100,87100,0,0,0,0,0
locus_B,chr1,86300,87300,0,0,0,0,0
locus_B,chr1,86500,87500,0,0,0,0,0
locus_B,chr1,86700,87700,0,0,0,0,0
locus_B,chr1,86900,87900,0,0,0,0,0
locus_B,chr1,87100,88100,0,0,0,0,0
locus_B,chr1,87300,88300,0,0,0,0,0
locus_B,chr1,87500,88500,0,0,0,0,0
locus_B,chr1,87700,88700,0,0,0,0,0
locus_B,chr1,87900,88900,0,0,0,0,0
locus_B,chr1,88100,89100,0,0,0,0,0
locus_B,chr1,88300,89300,0,0,0,0,0
locus_B,chr1,88500,89500,0,0,0,0,0
locus_B,chr1,88700,89700,0,0,0,0,0
locus_B,chr1,88900,89900,0,0,0,0,0
locus_B,chr1,89100,90100,0,0,0,0,0
locus_B,chr1,89300,90300,0,0,0,0,0
locus_B,chr1,89500,90500,0,0,0,0,0
locus_B,chr1,89700,90700,0,0,0,0,0
locus_B,chr1,89900,90900,0,0,0,0,0
locus_B,chr1,90100,91100,0,0,0,0,0
locus_B,chr1,90300,91300,0,0,0,0,0
locus_B,chr1,90500,91500,0,0,0,0,0
locus_B,chr1,90700,91700,0,0,0,0,0
locus_B,chr1,90900,91900,0,0,0,0,0
locus_B,chr1,91100,92100,0,0,0,0,0
locus_B,chr1,91300,92300,0,0,0,0,0
locus_B,chr1,91500,92500,0,0,0,0,0
locus_B,chr1,91700,92700,0,0,0,0,0
locus_B,chr1,91900,92900,0,0,0,0,0
locus_B,chr1,92100,93100,0,0,0,0,0
locus_B,chr1,92300,93300,0,0,0,0,0
locus_B,chr1,92500,93500,0,0,0,0,0
locus_B,chr1,92700,93700,0,0,0,0,0
locus_B,chr1,92900,93900,0,0,0,0,0
locus_B,chr1,93100,94100,0,0,0,0,0
locus_B,chr1,93300,94300,0,0,0,0,0
locus_B,chr1,93500,94500,0,0,0,0,0
locus_B,chr1,93700,94700,0,0,0,0,0
locus_B,chr1,93900,94900,0,0,0,0,0
locus_B,chr1,94100,95100,0,0,0,0,0
locus_B,chr1,94300,95300,0,0,0,0,0
locus_B,chr1,94500,95500,0,0,0,0,0
locus_B,chr1,94700,95700,0,0,0,0,0
locus_B,chr1,94900,95900,0,0,0,0,0
locus_B,chr1,95100,96100,0,0,0,0,0
locus_B,chr1,95300,96300,0,0,0,0,0
locus_B,chr1,95500,96500,0,0,0,0,0
locus_B,chr1,95700,96700,0,0,0,0,0
locus_B,chr1,95900,96900,0,0,0,0,0
locus_B,chr1,96100,97100,0,0,0,0,0
locus_B,chr1,96300,97300,0,0,0,0,0
locus_B,chr1,96500,97500,0,0,0,0,0
locus_B,chr1,96700,97700,0,0,0,0,0
locus_B,chr1,96900,97900,0,0,0,0,0
locus_B,chr1,97100,98100,0,0,0,0,0
locus_B,chr1,97300,98300,0,0,0,0,0
locus_B,chr1,97500,98500,0,0,0,0,0
locus_B,chr1,97700,98700,0,0,0,0,0
locus_B,chr1,97900,98900,0,0,0,0,0
locus_B,chr1,98100,99100,0,0,0,0,0
locus_B,chr1,98300,99300,0,0,0,0,0
locus_B,chr1,98500,99500,0,0,0,0,0
locus_B,chr1,98700,99700,0,0,0,0,0
locus_B,chr1,98900,99900,0,0,0,0,0
locus_B,chr1,99100,100100,0,0,0,0,0
locus_B,chr1,99300,100300,0,0,0,0,0
locus_B,chr1,99500,100500,0,0,0,0,0
locus_B,chr1,99700,100700,0,0,0,0,0
locus_B,chr1,99900,100900,0,0,0,0,0
locus_B,chr1,100100,101100,0,0,0,0,0
locus_B,chr1,100300,101300,0,0,0,0,0
locus_B,chr1,100500,101500,0,0,0,0,0
locus_B,chr1,100700,101700,0,0,0,0,0
locus_B,chr1,100900,101900,0,0,0,0,0
locus_B,chr1,101100,102100,0,0,0,0,0
locus_B,chr1,101300,102300,0,0,0,0,0
locus_B,chr1,101500,102500,0,0,0,0,0
locus_B,chr1,101700,102700,0,0,0,0,0
locus_B,chr1,101900,102900,0,0,0,0,0
locus_B,chr1,102100,103100,0,0,0,0,0
locus_B,chr1,102300,103300,0,0,0,0,0
locus_B,chr1,102500,103500,0,0,0,0,0
locus_B,chr1,102700,103700,0,0,0,0,0
locus_B,chr1,102900,103900,0,0,0,0,0
locus_B,chr1,103100,104100,0,0,0,0,0
locus_B,chr1,103300,104300,0,0,0,0,0
locus_B,chr1,103500,104500,0,0,0,0,0
locus_B,chr1,103700,104700,0,0,0,0,0
locus_B,chr1,103900,104900,0,0,0,0,0
locus_B,chr1,104100,105100,0,0,0,0,0
locus_B,chr1,104300,105300,0,0,0,0,0
locus_B,chr1,104500,105500,0,0,0,0,0
locus_B,chr1,104700,105700,0,0,0,0,0
locus_B,chr1,104900,105900,0,0,0,0,0
locus_B,chr1,105100,106100,0,0,0,0,0
locus_B,chr1,105300,106300,0,0,0,0,0
locus_B,chr1,105500,106500,0,0,0,0,0
locus_B,chr1,105700,106700,0,0,0,0,0
locus_B,chr1,105900,106900,0,0,0,0,0
locus_B,chr1,106100,107100,0,0,0,0,0
locus_B,chr1,106300,107300,0,0,0,0,0
locus_B,chr1,106500,107500,0,0,0,0,0
locus_B,chr1,106700,107700,0,0,0,0,0
locus_B,chr1,106900,107900,0,0,0,0,0
locus_B,chr1,107100,108100,0,0,0,0,0
locus_B,chr1,107300,108300,0,0,0,0,0
locus_B,chr1,107500,108500,0,0,0,0,0
locus_B,chr1,107700,108700,0,0,0,0,0
locus_B,chr1,107900,108900,0,0,0,0,0
locus_B,chr1,108100,109100,0,0,0,0,0
locus_B,chr1,108300,109300,0,0,0,0,0
locus_B,chr1,108500,109500,0,0,0,0,0
locus_B,chr1,108700,109700,0,0,0,0,0
locus_B,chr1,108900,109900,0,0,0,0,0
locus_B,chr1,109100,110100,0,0,0,0,0
locus_B,chr1,109300,110300,0,0,0,0,0
locus_B,chr1,109500,110500,0,0,0,0,0
locus_B,chr1,109700,110700,0,0,0,0,0
locus_B,chr1,109900,110900,0,0,0,0,0
locus_B,chr1,110100,111100,0,0,0,0,0
locus_B,chr1,110300,111300,0,0,0,0,0
locus_B,chr1,110500,111500,0,0,0,0,0
locus_B,chr1,110700,111700,0,0,0,0,0
locus_B,chr1,110900,111900,0,0,0,0,0
locus_B,chr1,111100,112100,0,0,0,0,0
locus_B,chr1,111300,112300,0,0,0,0,0
locus_B,chr1,111500,112500,0,0,0,0,0
locus_B,chr1,111700,112700,0,0,0,0,0
locus_B,chr1,111900,112900,0,0,0,0,0
locus_B,chr1,112100,113100,0,0,0,0,0
locus_B,chr1,112300,113300,0,0,0,0,0
locus_B,chr1,112500,113500,0,0,0,0,0
locus_B,chr1,112700,113700,0,0,0,0,0
locus_B,chr1,112900,113900,0,0,0,0,0
locus_B,chr1,113100,114100,0,0,0,0,0
locus_B,chr1,113300,114300,0,0,0,0,0
locus_B,chr1,113500,114500,0,0,0,0,0
locus_B,chr1,113700,114700,0,0,0,0,0
locus_B,chr1,113900,114900,0,0,0,0,0
locus_B,chr1,114100,115100,0,0,0,0,0
locus_B,chr1,114300,115300,0,0,0,0,0
locus_B,chr1,114500,115500,0,0,0,0,0
locus_B,chr1,114700,115700,0,0,0,0,0
locus_B,chr1,114900,115900,0,0,0,0,0
locus_B,chr1,115100,116100,0,0,0,0,0
locus_B,chr1,115300,116300,0,0,0,0,0
locus_B,chr1,115500,116500,0,0,0,0,0
locus_B,chr1,115700,116700,0,0,0,0,0
locus_B,chr1,115900,116900,0,0,0,0,0
locus_B,chr1,116100,117100,0,0,0,0,0
locus_B,chr1,116300,117300,0,0,0,0,0
locus_B,chr1,116500,117500,0,0,0,0,0
locus_B,chr1,116700,117700,0,0,0,0,0
locus_B,chr1,116900,117900,0,0,0,0,0
locus_B,chr1,117100,118100,0,0,0,0,0
locus_B,chr1,117300,118300,0,0,0,0,0
locus_B,chr1,117500,118500,0,0,0,0,0
locus_B,chr1,117700,118700,0,0,0,0,0
locus_B,chr1,117900,118900,0,0,0,0,0
locus_B,chr1,118100,119100,0,0,0,0,0
locus_B,chr1,118300,119300,0,0,0,0,0
locus_B,chr1,118500,119500,0,0,0,0,0
locus_B,chr1,118700,119700,0,0,0,0,0
locus_B,chr1,118900,119900,0,0,0,0,0
locus_B,chr1,119100,120100,0,0,0,0,0
locus_B,chr1,119300,120300,0,0,0,0,0
locus_B,chr1,119500,120500,0,0,0,0,0
locus_B,chr1,119700,120700,0,0,0,0,0
locus_B,chr1,119900,120900,0,0,0,0,0
locus_B,chr1,120100,121100,0,0,0,0,0
locus_B,chr1,120300,121300,0,0,0,0,0
locus_B,chr1,120500,121500,0,0,0,0,0
locus_B,chr1,120700,121700,0,0,0,0,0
locus_B,chr1,120900,121900,0,0,0,0,0
locus_B,chr1,121100,122100,0,0,0,0,0
locus_B,chr1,121300,122300,0,0,0,0,0
locus_B,chr1,121500,122500,0,0,0,0,0
locus_B,chr1,121700,122700,0,0,0,0,0
locus_B,chr1,121900,122900,0,0,0,0,0
locus_B,chr1,122100,123100,0,0,0,0,0
locus_B,chr1,122300,123300,0,0,0,0,0
locus_B,chr1,122500,123500,0,0,0,0,0
locus_B,chr1,122700,123700,0,0,0,0,0
locus_B,chr1,122900,123900,0,0,0,0,0
locus_B,chr1,123100,124100,0,0,0,0,0
locus_B,chr1,123300,124300,0,0,0,0,0
locus_B,chr1,123500,124500,0,0,0,0,0
locus_B,chr1,123700,124700,0,0,0,0,0
locus_B,chr1,123900,124900,0,0,0,0,0
locus_B,chr1,124100,125100,0,0,0,0,0
locus_B,chr1,124300,125300,0,0,0,0,0
locus_B,chr1,124500,125500,0,0,0,0,0
locus_B,chr1,124700,125700,0,0,0,0,0
locus_B,chr1,124900,125900,0,0,0,0,0
locus_B,chr1,125100,126100,0,0,0,0,0
locus_B,chr1,125300,126300,0,0,0,0,0
locus_B,chr1,125500,126500,0,0,0,0,0
locus_B,chr1,125700,126700,0,0,0,0,0
locus_B,chr1,125900,126900,0,0,0,0,0
locus_B,chr1,126100,127100,0,0,0,0,0
locus_B,chr1,126300,127300,0,0,0,0,0
locus_B,chr1,126500,127500,0,0,0,0,0
locus_B,chr1,126700,127700,0,0,0,0,0
locus_B,chr1,126900,127900,0,0,0,0,0
locus_B,chr1,127100,128100,0,0,0,0,0
locus_B,chr1,127300,128300,0,0,0,0,0
locus_B,chr1,127500,128500,0,0,0,0,0
locus_B,chr1,127700,128700,0,0,0,0,0
locus_B,chr1,127900,128900,0,0,0,0,0
locus_B,chr1,128100,129100,0,0,0,0,0
locus_B,chr1,128300,129300,0,0,0,0,0
locus_B,chr1,128500,129500,0,0,0,0,0
locus_B,chr1,128700,129700,0,0,0,0,0
locus_B,chr1,128900,129900,0,0,0,0,0
locus_B,chr1,129100,130100,0,0,0,0,0
locus_B,chr1,129300,130300,0,0,0,0,0
locus_B,chr1,129500,130500,0,0,0,0,0
locus_B,chr1,129700,130700,0,0,0,0,0
locus_B,chr1,129900,130900,0,0,0,0,0
locus_B,chr1,130100,131100,0,0,0,0,0
locus_B,chr1,130300,131300,0,0,0,0,0
locus_B,chr1,130500,131500,0,0,0,0,0
locus_B,chr1,130700,131700,0,0,0,0,0
locus_B,chr1,130900,131900,0,0,0,0,0
locus_B,chr1,131100,132100,0,0,0,0,0
locus_B,chr1,131300,132300,0,0,0,0,0
locus_B,chr1,131500,132500,0,0,0,0,0
locus_B,chr1,131700,132700,0,0,0,0,0
locus_B,chr1,131900,132900,0,0,0,0,0
locus_B,chr1,132100,133100,0,0,0,0,0
locus_B,chr1,132300,133300,0,0,0,0,0
locus_B,chr1,132500,133500,0,0,0,0,0
locus_B,chr1,132700,133700,0,0,0,0,0
locus_B,chr1,132900,133900,0,0,0,0,0
locus_B,chr1,133100,134100,0,0,0,0,0
locus_B,chr1,133300,134300,0,0,0,0,0
locus_B,chr1,133500,134500,0,0,0,0,0
locus_B,chr1,133700,134700,0,0,0,0,0
locus_B,chr1,133900,134900,0,0,0,0,0
locus_B,chr1,134100,135100,0,0,0,0,0
locus_B,chr1,134300,135300,0,0,0,0,0
locus_B,chr1,134500,135500,0,0,0,0,0
locus_B,chr1,134700,135700,0,0,0,0,0
locus_B,chr1,134900,135900,0,0,0,0,0
locus_B,chr1,135100,136100,0,0,0,0,0
locus_B,chr1,135300,136300,0,0,0,0,0
locus_B,chr1,135500,136500,0,0,0,0,0
locus_B,chr1,135700,136700,0,0,0,0,0
locus_B,chr1,135900,136900,0,0,0,0,0
locus_B,chr1,136100,137100,0,0,0,0,0
locus_B,chr1,136300,137300,0,0,0,0,0
locus_B,chr1,136500,137500,0,0,0,0,0
locus_B,chr1,136700,137700,0,0,0,0,0
locus_B,chr1,136900,137900,0,0,0,0,0
locus_B,chr1,137100,138100,0,0,0,0,0
locus_B,chr1,137300,138300,0,0,0,0,0
locus_B,chr1,137500,138500,0,0,0,0,0
locus_B,chr1,137700,138700,0,0,0,0,0
locus_B,chr1,137900,138900,0,0,0,0,0
locus_B,chr1,138100,139100,0,0,0,0,0
locus_B,chr1,138300,139300,0,0,0,0,0
locus_B,chr1,138500,139500,0,0,0,0,0
locus_B,chr1,138700,139700,0,0,0,0,0
locus_B,chr1,138900,139900,0,0,0,0,0
locus_B,chr1,139100,140100,0,0,0,0,0
locus_B,chr1,139300,140300,0,0,0,0,0
locus_B,chr1,139500,140500,0,0,0,0,0
locus_B,chr1,139700,140700,0,0,0,0,0
locus_B,chr1,139900,140900,0,0,0,0,0
locus_B,chr1,140100,141100,0,0,0,0,0
locus_B,chr1,140300,141300,0,0,0,0,0
locus_B,chr1,140500,141500,0,0,0,0,0
locus_B,chr1,140700,141700,0,0,0,0,0
locus_B,chr1,140900,141900,0,0,0,0,0
locus_B,chr1,141100,142100,0,0,0,0,0
locus_B,chr1,141300,142300,0,0,0,0,0
locus_B,chr1,141500,142500,0,0,0,0,0
locus_B,chr1,141700,142700,0,0,0,0,0
locus_B,chr1,141900,142900,0,0,0,0,0
locus_B,chr1,142100,143100,0,0,0,0,0
locus_B,chr1,142300,143300,0,0,0,0,0
locus_B,chr1,142500,143500,0,0,0,0,0
locus_B,chr1,142700,143700,0,0,0,0,0
locus_B,chr1,142900,143900,0,0,0,0,0
locus_B,chr1,143100,144100,0,0,0,0,0
locus_B,chr1,143300,144300,0,0,0,0,0
locus_B,chr1,143500,144500,0,0,0,0,0
locus_B,chr1,143700,144700,0,0,0,0,0
locus_B,chr1,143900,144900,0,0,0,0,0
locus_B,chr1,144100,145100,0,0,0,0,0
locus_B,chr1,144300,145300,0,0,0,0,0
locus_B,chr1,144500,145500,0,0,0,0,0
locus_B,chr1,144700,145700,0,0,0,0,0
locus_B,chr1,144900,145900,0,0,0,0,0
locus_B,chr1,145100,146100,0,0,0,0,0
locus_B,chr1,145300,146300,0,0,0,0,0
locus_B,chr1,145500,146500,0,0,0,0,0
locus_B,chr1,145700,146700,0,0,0,0,0
locus_B,chr1,145900,146900,0,0,0,0,0
locus_B,chr1,146100,147100,0,0,0,0,0
locus_B,chr1,146300,147300,0,0,0,0,0
locus_B,chr1,146500,147500,0,0,0,0,0
locus_B,chr1,146700,147700,0,0,0,0,0
locus_B,chr1,146900,147900,0,0,0,0,0
locus_B,chr1,147100,148100,0,0,0,0,0
locus_B,chr1,147300,148300,0,0,0,0,0
locus_B,chr1,147500,148500,0,0,0,0,0
locus_B,chr1,147700,148700,0,0,0,0,0
locus_B,chr1,147900,148900,0,0,0,0,0
locus_B,chr1,148100,149100,0,0,0,0,0
locus_B,chr1,148300,149300,0,0,0,0,0
locus_B,chr1,148500,149500,0,0,0,0,0
locus_B,chr1,148700,149700,0,0,0,0,0
locus_B,chr1,148900,149900,0,0,0,0,0
locus_B,chr1,149100,150100,0,0,0,0,0
locus_B,chr1,149300,150300,0,0,0,0,0
locus_B,chr1,149500,150500,0,0,0,0,0
locus_C,chr2,25500,26500,20,0,0,0,20
locus_C,chr2,25700,26700,20,0,0,0,20
locus_C,chr2,25900,26900,20,0,0,0,20
locus_C,chr2,26100,27100,20,0,0,0,20
locus_C,chr2,26300,27300,20,0,0,0,20
locus_C,chr2,26500,27500,20,0,0,0,20
locus_C,chr2,26700,27700,20,0,0,0,20
locus_C,chr2,26900,27900,20,0,0,0,20
locus_C,chr2,27100,28100,20,0,0,0,20
locus_C,chr2,27300,28300,20,0,0,0,20
locus_C,chr2,27500,28500,20,0,0,0,20
locus_C,chr2,27700,28700,20,0,0,0,20
locus_C,chr2,27900,28900,20,0,0,0,20
locus_C,chr2,28100,29100,20,0,0,0,20
locus_C,chr2,28300,29300,20,0,0,0,20
locus_C,chr2,28500,29500,20,0,0,0,20
locus_C,chr2,28700,29700,20,0,0,0,20
locus_C,chr2,28900,29900,20,0,0,0,20
locus_C,chr2,29100,30100,20,0,0,0,20
locus_C,chr2,29300,30300,20,0,0,0,20
locus_C,chr2,29500,30500,20,0,0,0,20
locus_C,chr2,29700,30700,20,0,0,0,20
locus_C,chr2,29900,30900,20,0,0,0,20
locus_C,chr2,30100,31100,20,0,0,0,20
locus_C,chr2,30300,31300,20,0,0,0,20
locus_C,chr2,30500,31500,20,0,0,0,20
locus_C,chr2,30700,31700,20,0,0,0,20
locus_C,chr2,30900,31900,20,0,0,0,20
locus_C,chr2,31100,32100,20,0,0,0,20
locus_C,chr2,31300,32300,20,0,0,0,20
locus_C,chr2,31500,32500,20,0,0,0,20
locus_C,chr2,31700,32700,20,0,0,0,20
locus_C,chr2,31900,32900,20,0,0,0,20
locus_C,chr2,32100,33100,20,0,0,0,20
locus_C,chr2,32300,33300,20,0,0,0,20
locus_C,chr2,32500,33500,20,0,0,0,20
locus_C,chr2,32700,33700,20,0,0,0,20
locus_C,chr2,32900,33900,20,0,0,0,20
locus_C,chr2,33100,34100,20,0,0,0,20
locus_C,chr2,33300,34300,20,0,0,0,20
locus_C,chr2,33500,34500,20,0,0,0,20
locus_C,chr2,33700,34700,20,0,0,0,20
locus_C,chr2,33900,34900,20,0,0,0,20
locus_C,chr2,34100,35100,20,0,0,0,20
locus_C,chr2,34300,35300,20,0,0,0,20
locus_C,chr2,34500,35500,20,0,0,0,20
locus_C,chr2,34700,35700,20,0,0,0,20
locus_C,chr2,34900,35900,20,0,0,0,20
locus_C,chr2,35100,36100,20,0,0,0,20
locus_C,chr2,35300,36300,20,0,0,0,20
locus_C,chr2,35500,36500,20,0,0,0,20
locus_C,chr2,35700,36700,20,0,0,0,20
locus_C,chr2,35900,36900,20,0,0,0,20
locus_C,chr2,36100,37100,20,0,0,0,20
locus_C,chr2,36300,37300,20,0,0,0,20
locus_C,chr2,36500,37500,20,0,0,0,20
locus_C,chr2,36700,37700,20,0,0,0,20
locus_C,chr2,36900,37900,20,0,0,0,20
locus_C,chr2,37100,38100,20,0,0,0,20
locus_C,chr2,37300,38300,20,0,0,0,20
locus_C,chr2,37500,38500,20,0,0,0,20
locus_C,chr2,37700,38700,20,0,0,0,20
locus_C,chr2,37900,38900,20,0,0,0,20
locus_C,chr2,38100,39100,20,0,0,0,20
locus_C,chr2,38300,39300,20,0,0,0,20
locus_C,chr2,38500,39500,20,0,0,0,20
locus_C,chr2,38700,39700,20,0,0,0,20
locus_C,chr2,38900,39900,20,0,0,0,20
locus_C,chr2,39100,40100,20,0,0,0,20
locus_C,chr2,39300,40300,20,0,0,0,20
locus_C,chr2,39500,40500,20,0,0,0,20
locus_C,chr2,39700,40700,20,0,0,0,20
locus_C,chr2,39900,40900,20,0,0,0,20
locus_C,chr2,40100,41100,20,0,0,0,20
locus_C,chr2,40300,41300,20,0,0,0,20
locus_C,chr2,40500,41500,20,0,0,0,20
locus_C,chr2,40700,41700,20,0,0,0,20
locus_C,chr2,40900,41900,20,0,0,0,20
locus_C,chr2,41100,42100,20,0,0,0,20
locus_C,chr2,41300,42300,20,0,0,0,20
locus_C,chr2,41500,42500,20,0,0,0,20
locus_C,chr2,41700,42700,20,0,0,0,20
locus_C,chr2,41900,42900,20,0,0,0,20
locus_C,chr2,42100,43100,20,0,0,0,20
locus_C,chr2,42300,43300,20,0,0,0,20
locus_C,chr2,42500,43500,20,0,0,0,20
locus_C,chr2,42700,43700,20,0,0,0,20
locus_C,chr2,42900,43900,20,0,0,0,20
locus_C,chr2,43100,44100,20,0,0,0,20
locus_C,chr2,43300,44300,20,0,0,0,20
locus_C,chr2,43500,44500,20,0,0,0,20
locus_C,chr2,43700,44700,20,0,0,0,20
locus_C,chr2,43900,44900,20,0,0,0,20
locus_C,chr2,44100,45100,20,0,0,0,20
locus_C,chr2,44300,45300,20,0,0,0,20
locus_C,chr2,44500,45500,20,0,0,0,20
locus_C,chr2,44700,45700,20,0,0,0,20
locus_C,chr2,44900,45900,20,0,0,0,20
locus_C,chr2,45100,46100,20,0,0,0,20
locus_C,chr2,45300,46300,20,0,0,0,20
locus_C,chr2,45500,46500,20,0,0,0,20
locus_C,chr2,45700,46700,20,0,0,0,20
locus_C,chr2,45900,46900,20,0,0,0,20
locus_C,chr2,46100,47100,20,0,0,0,20
locus_C,chr2,46300,47300,20,0,0,0,20
locus_C,chr2,46500,47500,20,0,0,0,20
locus_C,chr2,46700,47700,20,0,0,0,20
locus_C,chr2,46900,47900,20,0,0,0,20
locus_C,chr2,47100,48100,20,0,0,0,20
locus_C,chr2,47300,48300,20,0,0,0,20
locus_C,chr2,47500,48500,20,0,0,0,20
locus_C,chr2,47700,48700,20,0,0,0,20
locus_C,chr2,47900,48900,20,0,0,0,20
locus_C,chr2,48100,49100,20,0,0,0,20
locus_C,chr2,48300,49300,20,0,0,0,20
locus_C,chr2,48500,49500,20,0,0,0,20
locus_C,chr2,48700,49700,20,0,0,0,20
locus_C,chr2,48900,49900,20,0,0,0,20
locus_C,chr2,49100,50100,20,0,0,0,20
locus_C,chr2,49300,50300,20,0,0,0,20
locus_C,chr2,49500,50500,20,0,0,0,20
locus_C,chr2,49700,50700,20,0,0,0,20
